red_4_month,red_5_month,red_6_month,red_8_month,red_9_month,id,elevation_contour,district_name,soil_name,productivity
,,0.384,0.274,0.253,3846,2451,14,28,2.22
0.066,0.117,,0.164,,3847,2451,14,28,2.22
,0.197,0.241,,,3848,2451,14,28,2.22
,0.149,,0.149,0.138,3849,2451,14,28,2.22
,,0.14200000000000002,0.11800000000000001,0.1,3851,1591,14,33,4.1
0.11,0.112,,0.07200000000000001,,3852,1591,14,33,4.1
,0.116,0.11900000000000001,,,3853,1591,14,33,4.1
,0.111,,0.06633333333333334,0.069,3854,1591,14,33,4.1
,0.015,,,0.01,3857,854,21,50,1.8
,0.037,0.037,,,3859,1411,14,33,3.8
,0.079,,0.045,,3860,1017,21,50,2.3
0.078,,0.029,,0.035,3861,1017,21,50,2.3
,0.049,,,0.022,3862,1017,21,50,2.3
,0.032,,0.025000000000000005,0.024,3863,1017,21,50,2.3
,0.153,,,,3872,2602,14,28,1.6
,0.027,,,0.018000000000000002,3885,1081,15,7,4.6
,,0.126,,0.097,3890,1517,14,33,4.542
0.094,0.082,,0.07100000000000001,,3891,1517,14,33,4.542
,0.098,0.10300000000000001,,,3892,1517,14,33,4.542
,0.018000000000000002,,0.06,0.064,3893,1517,14,33,4.542
,0.267,,0.125,,3894,898,21,50,1.8
0.278,,0.092,,0.101,3895,898,21,50,1.8
,0.117,,,0.08,3896,898,21,50,1.8
,0.111,,0.07533333333333334,0.069,3897,898,21,50,1.8
,0.131,,0.113,,3907,959,15,50,2.1
0.083,,0.083,,0.101,3908,959,15,50,2.1
,0.08700000000000001,,,0.083,3909,959,15,50,2.1
,0.08600000000000001,,0.09633333333333334,0.088,3910,959,15,50,2.1
,0.28,,0.136,,3915,1107,21,39,2.3
0.201,,0.101,,0.112,3916,1107,21,39,2.3
,0.167,,,0.07100000000000001,3917,1107,21,39,2.3
,0.113,,0.07966666666666666,0.076,3918,1107,21,39,2.3
,0.257,,0.14400000000000002,,3919,1034,21,50,1.8
0.244,,0.097,,0.11900000000000001,3920,1034,21,50,1.8
,0.15,,,0.07200000000000001,3921,1034,21,50,1.8
,0.11,,0.08266666666666667,0.079,3922,1034,21,50,1.8
,0.082,,,,3964,1187,14,56,4.1
,0.222,,0.195,,3986,1951,6,39,1.9
0.01,,0.155,,0.14200000000000002,3987,1951,6,39,1.9
,0.129,,,0.091,3988,1951,6,39,1.9
,0.147,,0.08966666666666667,0.07200000000000001,3989,1951,6,39,1.9
,,0.108,,0.038,4035,1193,14,56,3.6
0.073,0.064,,0.025,,4036,1193,14,56,3.6
,0.077,0.091,,,4037,1193,14,56,3.6
,0.083,,0.034333333333333334,0.026000000000000002,4038,1193,14,56,3.6
,0.11900000000000001,,0.155,,4039,904,6,50,1.6
0.049,,0.068,,0.156,4040,904,6,50,1.6
,0.068,,,0.097,4041,904,6,50,1.6
,0.099,,0.09400000000000001,0.10300000000000001,4042,904,6,50,1.6
,0.003,,,0.001,4045,848,21,50,1.4
,0.052000000000000005,,0.042,,4048,844,21,50,1.8
0.027,,0.059000000000000004,,0.037,4049,844,21,50,1.8
,0.035,,,0.052000000000000005,4050,844,21,50,1.8
,0.066,,0.04833333333333334,0.035,4051,844,21,50,1.8
,0.14400000000000002,,0.078,,4057,1060,21,39,2.1
0.121,,0.054,,0.062,4058,1060,21,39,2.1
,0.079,,,0.041,4059,1060,21,39,2.1
,0.059000000000000004,,0.043666666666666666,0.041,4060,1060,21,39,2.1
,0.088,,,,4061,1575,15,36,2.1
,0.032,,0.037500000000000006,0.04,4066,2394,10,18,4.9
,0.378,,0.194,,4067,1342,15,36,1.9
0.276,,0.154,,0.163,4068,1342,15,36,1.9
,0.148,,,0.134,4069,1342,15,36,1.9
,0.17200000000000001,,0.108,0.099,4070,1342,15,36,1.9
,0.252,,0.158,,4075,1432,15,36,2.1
0.136,,0.116,,0.132,4076,1432,15,36,2.1
,0.11900000000000001,,,0.111,4077,1432,15,36,2.1
,0.13,,0.09466666666666668,0.08600000000000001,4078,1432,15,36,2.1
,0.28800000000000003,,0.24,,4092,1691,6,39,1.9
0.061,,0.17500000000000002,,0.17500000000000002,4093,1691,6,39,1.9
,0.169,,,0.133,4094,1691,6,39,1.9
,0.186,,0.12,0.101,4095,1691,6,39,1.9
,0.097,,0.027,,4096,857,21,50,1.8
0.034,,0.051000000000000004,,0.028,4097,857,21,50,1.8
,0.043000000000000003,,,0.023,4098,857,21,50,1.8
,0.054,,0.019666666666666666,0.017,4099,857,21,50,1.8
,0.028,0.027,,,4100,1434,14,15,4.5
,0.096,,0.08549999999999999,0.065,4113,2477,10,35,5.0
,0.058,,,0.044,4114,1426,6,36,1.9
,0.215,0.22,,,4131,1817,14,59,6.0
,0.148,,0.081,,4133,1371,21,39,1.3
0.10300000000000001,,0.06,,0.068,4134,1371,21,39,1.3
,0.101,,,0.045,4135,1371,21,39,1.3
,0.064,,0.04866666666666667,0.048,4136,1371,21,39,1.3
,0.211,0.221,,,4141,1853,14,33,4.1
,0.116,,,0.054,4144,878,21,50,1.7
,0.076,,0.057999999999999996,0.057,4150,2470,10,35,2.4
,0.11900000000000001,0.097,,,4151,1229,14,15,4.2
,0.17400000000000002,,0.075,,4152,1173,6,30,1.8
0.136,,0.056,,0.062,4153,1173,6,30,1.8
,0.068,,,0.064,4154,1173,6,30,1.8
,0.063,,0.045000000000000005,0.042,4155,1173,6,30,1.8
,0.131,,0.07400000000000001,0.058,4156,2388,10,35,6.0
,0.126,0.114,,,4157,1474,14,15,5.0
,0.20600000000000002,,0.122,,4159,1371,6,30,1.9
0.1,,0.097,,0.105,4160,1371,6,30,1.9
,0.11900000000000001,,,0.093,4161,1371,6,30,1.9
,0.10400000000000001,,0.06766666666666667,0.064,4162,1371,6,30,1.9
,0.375,,0.179,,4187,1360,6,30,1.3
0.293,,0.138,,0.151,4188,1360,6,30,1.3
,0.2,,,0.14100000000000001,4189,1360,6,30,1.3
,0.17500000000000002,,0.10933333333333334,0.101,4190,1360,6,30,1.3
,0.061,0.055,,,4191,1050,14,57,1.4
,0.093,,0.066,0.053,4196,2418,10,35,4.4
,0.025,,0.01,,4222,885,21,50,1.7
0.018000000000000002,,0.009000000000000001,,0.009000000000000001,4223,885,21,50,1.7
,0.012,,,0.006,4224,885,21,50,1.7
,0.011,,0.006666666666666667,0.006,4225,885,21,50,1.7
,0.167,,0.136,0.122,4231,2452,10,35,5.0
,0.063,,0.177,,4238,927,6,50,1.0
0.036000000000000004,,0.061,,0.176,4239,927,6,50,1.0
,0.078,,,0.134,4240,927,6,50,1.0
,0.1,,0.15366666666666665,0.126,4241,927,6,50,1.0
,0.055,0.059000000000000004,,,4246,1339,14,56,1.91
,0.133,,,0.078,4253,991,21,6,1.6
,0.134,,,0.08700000000000001,4255,1787,6,36,1.9
,0.121,,,0.079,4271,1292,6,30,2.4
,0.108,,0.188,,4277,930,6,50,1.0
0.067,,0.074,,0.191,4278,930,6,50,1.0
,0.081,,,0.135,4279,930,6,50,1.0
,0.093,,0.15,0.122,4280,930,6,50,1.0
,0.228,0.23,,,4281,1766,14,59,5.2
,0.314,,0.188,,4282,1643,6,36,2.8
0.08700000000000001,,0.145,,0.15,4283,1643,6,36,2.8
,0.185,,,0.125,4284,1643,6,36,2.8
,0.17200000000000001,,0.09533333333333334,0.08600000000000001,4285,1643,6,36,2.8
,0.20400000000000001,0.17300000000000001,,,4291,1726,14,33,1.817
,0.135,0.126,,,4292,1621,14,59,6.4
,0.01,,,0.008,4293,1958,6,18,4.538
,0.048,0.05,,,4318,1272,14,15,4.5
,0.07100000000000001,,,0.045,4324,1317,6,30,1.7
,0.062,0.07,,,4327,1655,14,33,1.9
,0.075,,,0.047,4333,1279,6,30,1.8
,0.147,,0.062,,4343,1175,6,7,1.8
0.096,,0.05,,0.054,4344,1175,6,7,1.8
,0.068,,,0.053,4345,1175,6,7,1.8
,0.055,,0.04033333333333333,0.037,4346,1175,6,7,1.8
,0.28400000000000003,0.249,,,4358,1877,14,59,3.1
,0.301,,0.2515,0.167,4361,2363,10,10,2.0
,0.08600000000000001,0.08600000000000001,,,4367,1732,14,59,6.0
,0.095,0.1,,,4376,1467,14,56,1.917
,0.13,,0.14150000000000001,0.138,4386,2484,10,35,6.2
,0.22,,0.138,,4400,1369,6,36,1.0
0.126,,0.11,,0.116,4401,1369,6,36,1.0
,0.146,,,0.08600000000000001,4402,1369,6,36,1.0
,0.116,,0.07966666666666666,0.073,4403,1369,6,36,1.0
,0.107,,0.109,,4413,1911,6,23,2.4
0.049,,0.078,,0.083,4414,1911,6,23,2.4
,0.061,,,0.053,4415,1911,6,23,2.4
,0.079,,0.04900000000000001,0.041,4416,1911,6,23,2.4
,0.12,,,0.069,4421,1307,21,36,2.1
,0.053,0.057,,,4422,1512,14,56,2.019
,0.052000000000000005,,,0.039,4429,1366,6,30,2.61
,0.14300000000000002,,0.162,,4431,1049,6,50,1.0
0.08700000000000001,,0.073,,0.153,4432,1049,6,50,1.0
,0.09,,,0.124,4433,1049,6,50,1.0
,0.08600000000000001,,0.109,0.10200000000000001,4434,1049,6,50,1.0
,0.308,,0.214,,4439,1256,6,7,2.431
0.161,,0.168,,0.151,4440,1256,6,7,2.431
,0.198,,,0.164,4441,1256,6,7,2.431
,0.128,,0.14133333333333334,0.123,4442,1256,6,7,2.431
,0.241,,0.121,,4443,1220,6,7,2.42
0.181,,0.094,,0.10400000000000001,4444,1220,6,7,2.42
,0.13,,,0.10200000000000001,4445,1220,6,7,2.42
,0.105,,0.079,0.075,4446,1220,6,7,2.42
,0.091,,0.078,0.07,4451,2261,10,10,0.8
,0.098,,,0.067,4458,1358,6,30,2.61
,0.189,0.157,,,4469,1746,14,59,5.7
,0.091,0.033,,,4522,1681,14,56,1.4
,0.169,0.164,,,4529,1810,14,33,5.756
,0.373,,0.228,,4530,1281,21,36,2.1
0.157,,0.183,,0.198,4531,1281,21,36,2.1
,0.163,,,0.116,4532,1281,21,36,2.1
,0.182,,0.11433333333333333,0.113,4533,1281,21,36,2.1
,0.191,,0.101,,4546,1329,6,30,2.3
0.134,,0.07200000000000001,,0.085,4547,1329,6,30,2.3
,0.106,,,0.085,4548,1329,6,30,2.3
,0.084,,0.066,0.063,4549,1329,6,30,2.3
,0.014,0.015,,,4563,828,14,49,4.4
,0.04,,0.024,,4565,1013,21,6,1.6
0.028,,0.021,,0.022,4566,1013,21,6,1.6
,0.02,,,0.015,4567,1013,21,6,1.6
,0.025,,0.016,0.015,4568,1013,21,6,1.6
,,0.182,0.108,0.116,4615,1649,14,17,1.8
0.112,0.115,,0.082,,4616,1649,14,17,1.8
,0.179,0.165,,,4617,1649,14,17,1.8
,0.17400000000000002,,0.07866666666666666,0.081,4618,1649,14,17,1.8
,0.035,0.034,,,4638,888,14,49,4.0
,0.048,0.07,,,4646,861,14,49,0.8
,0.009000000000000001,,0.022,,4654,1058,6,7,1.5
0.005,,0.006,,0.013000000000000001,4655,1058,6,7,1.5
,0.008,,,0.013000000000000001,4656,1058,6,7,1.5
,0.007,,0.017333333333333336,0.016,4657,1058,6,7,1.5
,0.11900000000000001,,0.073,,4664,1276,6,7,1.518
0.073,,0.059000000000000004,,0.06,4665,1276,6,7,1.518
,0.066,,,0.059000000000000004,4666,1276,6,7,1.518
,0.063,,0.043333333333333335,0.042,4667,1276,6,7,1.518
,0.307,,0.177,,4676,1440,21,36,2.1
0.19,,0.146,,0.158,4677,1440,21,36,2.1
,0.123,,,0.096,4678,1440,21,36,2.1
,0.14400000000000002,,0.09533333333333334,0.093,4679,1440,21,36,2.1
,0.068,,0.087,0.165,4680,2316,10,10,0.8
,0.038,0.033,,,4691,1626,14,17,2.0
,0.11800000000000001,,0.211,,4693,1102,6,7,1.5
0.041,,0.038,,0.152,4694,1102,6,7,1.5
,0.048,,,0.123,4695,1102,6,7,1.5
,0.037,,0.14633333333333334,0.11800000000000001,4696,1102,6,7,1.5
,,0.244,,,4699,2103,14,33,1.819
,0.054,0.051000000000000004,,,4713,1206,14,59,0.6
,0.091,,0.055,,4718,1125,6,7,2.4
0.068,,0.042,,0.049,4719,1125,6,7,2.4
,0.043000000000000003,,,0.04,4720,1125,6,7,2.4
,0.047,,0.03466666666666667,0.034,4721,1125,6,7,2.4
,0.14100000000000001,,0.067,,4728,1171,21,30,1.1
0.109,,0.057,,0.061,4729,1171,21,30,1.1
,0.066,,,0.04,4730,1171,21,30,1.1
,0.061,,0.04,0.038,4731,1171,21,30,1.1
,0.186,,,,4734,1851,14,56,1.917
,0.30000000000000004,0.314,,,4735,1957,14,33,1.717
,0.014,0.012,,,4737,1838,14,17,2.9
,0.0,,0.0,,4753,1063,6,7,1.7
0.0,,0.0,,0.0,4754,1063,6,7,1.7
,0.0,,,0.0,4755,1063,6,7,1.7
,0.0,,0.0,0.0,4756,1063,6,7,1.7
,0.043000000000000003,0.046,,,4758,864,14,49,4.0
,0.152,0.14,,,4759,1774,14,17,1.921
,,0.152,-0.009000000000000001,0.089,4769,1661,14,17,2.0
0.169,0.093,,0.068,,4770,1661,14,17,2.0
,0.152,0.132,,,4771,1661,14,17,2.0
,0.14,,0.059666666666666666,0.069,4772,1661,14,17,2.0
,0.013000000000000001,,0.013000000000000001,,4773,988,6,0,1.8
0.002,,0.008,,0.015,4774,988,6,0,1.8
,0.009000000000000001,,,0.009000000000000001,4775,988,6,0,1.8
,0.009000000000000001,,0.010333333333333333,0.009000000000000001,4776,988,6,0,1.8
,0.123,,0.091,,4789,998,6,0,2.8
0.08,,0.058,,0.077,4790,998,6,0,2.8
,0.07200000000000001,,,0.061,4791,998,6,0,2.8
,0.062,,0.06266666666666666,0.06,4792,998,6,0,2.8
,0.088,0.096,,,4800,1755,14,33,2.41819
,,,,0.041,4807,1669,6,39,1.0
,0.037,,,,4808,967,14,49,0.646
,0.076,,,0.11800000000000001,4811,2198,21,18,1.3
,0.199,,0.191,,4839,1008,6,50,4.0
0.105,,0.122,,0.17400000000000002,4840,1008,6,50,4.0
,0.112,,,0.125,4841,1008,6,50,4.0
,0.127,,0.12133333333333333,0.116,4842,1008,6,50,4.0
,0.095,,0.0785,0.06,4892,2301,10,0,0.5
,0.079,,0.064,0.027,4917,2298,10,0,0.5
,0.16,,0.12,,4926,1870,6,39,2.12
0.026000000000000002,,0.077,,0.083,4927,1870,6,39,2.12
,0.097,,,0.073,4928,1870,6,39,2.12
,0.085,,0.045000000000000005,0.051000000000000004,4929,1870,6,39,2.12
,0.358,,0.211,,4974,1623,21,39,2.9
0.073,,0.189,,0.182,4975,1623,21,39,2.9
,0.16,,,0.11,4976,1623,21,39,2.9
,0.185,,0.11266666666666668,0.121,4977,1623,21,39,2.9
,0.116,,0.07200000000000001,,4980,1465,21,30,1.6
0.077,,0.06,,0.064,4981,1465,21,30,1.6
,0.058,,,0.039,4982,1465,21,30,1.6
,0.061,,0.04,0.04,4983,1465,21,30,1.6
,0.316,,0.159,,4992,1511,21,36,2.0
0.131,,0.153,,0.14400000000000002,4993,1511,21,36,2.0
,0.14100000000000001,,,0.093,4994,1511,21,36,2.0
,0.166,,0.08866666666666667,0.095,4995,1511,21,36,2.0
,0.075,,,0.039,5017,1311,21,30,1.6
,0.279,0.304,,,5025,2114,14,33,1.817
,0.128,0.14100000000000001,,,5061,2114,14,33,1.8
,0.17200000000000001,,,0.079,5070,1274,21,36,1.5
,0.113,0.095,,,5077,1768,14,15,1.6
,0.026000000000000002,,0.024,0.02,5122,2322,10,10,4.9
,0.24,,0.157,,5123,1858,6,36,1.216
0.08700000000000001,,0.13,,0.121,5124,1858,6,36,1.216
,0.109,,,0.108,5125,1858,6,36,1.216
,0.14200000000000002,,0.08700000000000001,0.076,5126,1858,6,36,1.216
,0.043000000000000003,0.045,,,5137,993,14,49,0.5
,0.14,,0.075,,5143,1265,6,30,2.4
0.097,,0.055,,0.061,5144,1265,6,30,2.4
,0.094,,,0.069,5145,1265,6,30,2.4
,0.062,,0.05000000000000001,0.048,5146,1265,6,30,2.4
,0.10200000000000001,,,0.056,5149,1365,21,30,1.6
,0.25,,0.164,,5154,1775,6,36,1.612
0.097,,0.14100000000000001,,0.135,5155,1775,6,36,1.612
,0.159,,,0.112,5156,1775,6,36,1.612
,0.16,,0.09900000000000002,0.084,5157,1775,6,36,1.612
,0.105,,0.099,0.093,5160,2397,10,10,4.9
,0.036000000000000004,,0.05,,5161,1073,6,7,8.0
0.018000000000000002,,0.021,,0.047,5162,1073,6,7,8.0
,0.027,,,0.028,5163,1073,6,7,8.0
,0.019,,0.03466666666666667,0.028,5164,1073,6,7,8.0
,0.051000000000000004,,0.032,0.027,5185,2377,10,35,0.5
,0.029,,0.0215,0.019,5186,2341,10,35,0.8
,0.076,,0.10300000000000001,,5187,1015,6,0,1.5
0.046,,0.06,,0.08600000000000001,5188,1015,6,0,1.5
,0.055,,,0.053,5189,1015,6,0,1.5
,0.061,,0.06666666666666667,0.056,5190,1015,6,0,1.5
,0.058,0.067,,,5192,1073,14,57,1.4
,0.139,,0.136,,5217,1022,6,0,2.8
0.077,,0.08700000000000001,,0.147,5218,1022,6,0,2.8
,0.081,,,0.09,5219,1022,6,0,2.8
,0.096,,0.09666666666666668,0.076,5220,1022,6,0,2.8
,0.033,0.049,,,5224,1044,14,57,1.4
,0.28600000000000003,,0.297,,5225,2415,21,27,1.8
,,0.23700000000000002,,0.202,5226,2415,21,27,1.8
,0.081,,,0.137,5227,2415,21,27,1.8
,0.201,,0.1436666666666667,0.157,5228,2415,21,27,1.8
,0.122,,0.091,,5246,1068,6,6,1.0
0.089,,0.064,,0.078,5247,1068,6,6,1.0
,0.08,,,0.07,5248,1068,6,6,1.0
,0.077,,0.061,0.059000000000000004,5249,1068,6,6,1.0
,0.164,,0.101,,5268,1673,6,36,2.01
0.088,,0.077,,0.079,5269,1673,6,36,2.01
,0.08700000000000001,,,0.073,5270,1673,6,36,2.01
,0.095,,0.05733333333333334,0.049,5271,1673,6,36,2.01
,0.197,,0.10300000000000001,,5272,1396,21,30,1.6
0.14100000000000001,,0.091,,0.092,5273,1396,21,30,1.6
,0.09,,,0.06,5274,1396,21,30,1.6
,0.091,,0.06233333333333333,0.063,5275,1396,21,30,1.6
,0.04,,0.028,,5277,1350,6,30,1.7
0.028,,0.021,,0.023,5278,1350,6,30,1.7
,0.031,,,0.018000000000000002,5279,1350,6,30,1.7
,0.023,,0.017,0.016,5280,1350,6,30,1.7
,0.099,,,0.10300000000000001,5289,1063,6,50,10.0
,0.13,,0.122,0.122,5300,2380,10,35,3.1
,0.075,,,,5333,1083,14,57,1.4
,0.21,0.163,,,5360,1621,14,56,2.225
,0.177,,0.101,,5406,1840,6,30,1.5
0.048,,0.079,,0.077,5407,1840,6,30,1.5
,0.098,,,0.057,5408,1840,6,30,1.5
,0.08,,0.058666666666666666,0.049,5409,1840,6,30,1.5
,0.124,,,0.067,5436,1389,21,30,2.4
,0.1,,0.062,,5484,1071,6,0,1.3
0.077,,0.043000000000000003,,0.054,5485,1071,6,0,1.3
,0.056,,,0.045,5486,1071,6,0,1.3
,0.052000000000000005,,0.043000000000000003,0.04,5487,1071,6,0,1.3
,0.081,,0.067,,5498,1807,6,23,1.216
0.04,,0.055,,0.052000000000000005,5499,1807,6,23,1.216
,0.033,,,0.046,5500,1807,6,23,1.216
,0.057,,0.035,0.032,5501,1807,6,23,1.216
,0.015,,,0.017,5503,1099,6,7,6.2
,0.0,,0.0,,5512,1179,6,7,2.6
0.0,,0.0,,0.0,5513,1179,6,7,2.6
,0.0,,,0.0,5514,1179,6,7,2.6
,0.0,,0.0,0.0,5515,1179,6,7,2.6
,0.005,,,0.005,5516,1269,6,30,1.9
,0.085,,,0.044,5519,1528,21,36,2.9
,0.008,,0.005,,5521,1685,6,36,1.5
0.004,,0.005,,0.005,5522,1685,6,36,1.5
,0.004,,,0.004,5523,1685,6,36,1.5
,0.005,,0.0030000000000000005,0.003,5524,1685,6,36,1.5
,0.09,,,0.06,5525,1132,6,6,1.416
,0.079,,0.091,,5535,1113,6,7,6.2
0.039,,0.054,,0.084,5536,1113,6,7,6.2
,0.049,,,0.056,5537,1113,6,7,6.2
,0.048,,0.06266666666666666,0.053,5538,1113,6,7,6.2
,0.039,,,0.028,5539,1186,6,6,1.4
,0.022,,,0.018000000000000002,5540,1559,6,36,2.527
,0.17500000000000002,,0.15950000000000003,0.128,5541,2810,10,27,6.7
,0.053,,0.034,,5542,2076,21,30,1.5
-0.007,,0.03,,0.027,5543,2076,21,30,1.5
,0.03,,,0.022,5544,2076,21,30,1.5
,0.031,,0.021,0.019,5545,2076,21,30,1.5
,0.054,,0.064,,5550,1162,6,7,6.2
0.029,,0.039,,0.067,5551,1162,6,7,6.2
,0.042,,,0.044,5552,1162,6,7,6.2
,0.046,,0.046000000000000006,0.04,5553,1162,6,7,6.2
,,,,0.043000000000000003,5554,2001,6,30,1.5
,0.06,,,0.049,5555,1515,6,36,2.728
,0.034,,,0.023,5556,1054,6,1,1.3
,0.197,,0.18,0.095,5557,2373,10,0,2.4
,0.136,,0.10200000000000001,,5558,1094,6,6,1.3
0.1,,0.076,,0.088,5559,1094,6,6,1.3
,0.111,,,0.079,5560,1094,6,6,1.3
,0.091,,0.06966666666666667,0.067,5561,1094,6,6,1.3
,0.037,,0.0225,0.02,5562,2389,10,10,4.9
,0.077,,,0.059000000000000004,5563,1090,6,50,2.61
,0.036000000000000004,,0.028,,5565,1180,6,7,2.6
0.023,,0.019,,0.022,5566,1180,6,7,2.6
,0.016,,,0.016,5567,1180,6,7,2.6
,0.019,,0.015333333333333332,0.015,5568,1180,6,7,2.6
,0.02,,,0.02,5570,1258,6,30,2.4
,0.079,,,0.046,5573,1673,21,36,1.5
,0.26,,0.272,,5575,1083,6,50,6.2
0.135,,0.161,,0.234,5576,1083,6,50,6.2
,0.152,,,0.167,5577,1083,6,50,6.2
,0.181,,0.16766666666666666,0.14100000000000001,5578,1083,6,50,6.2
,0.025,,0.034,,5579,1102,6,7,2.6
0.012,,0.012,,0.031,5580,1102,6,7,2.6
,0.02,,,0.026000000000000002,5581,1102,6,7,2.6
,0.017,,0.025666666666666667,0.024,5582,1102,6,7,2.6
,0.054,0.056,,,5583,1104,14,57,0.316
,0.019,,,0.02,5584,1056,6,1,2.636
,0.08700000000000001,,,0.055,5589,1587,21,30,2.4
,0.155,,0.123,,5590,1276,6,30,2.7
0.085,,0.091,,0.138,5591,1276,6,30,2.7
,0.108,,,0.10300000000000001,5592,1276,6,30,2.7
,0.085,,0.11066666666666668,0.095,5593,1276,6,30,2.7
,0.031,,0.05,,5602,1126,6,7,2.6
0.016,,0.02,,0.033,5603,1126,6,7,2.6
,0.021,,,0.025,5604,1126,6,7,2.6
,0.023,,0.035333333333333335,0.031,5605,1126,6,7,2.6
,0.10300000000000001,,0.091,,5606,1142,6,30,1.0
0.08,,0.07100000000000001,,0.085,5607,1142,6,30,1.0
,0.081,,,0.076,5608,1142,6,30,1.0
,0.084,,0.06266666666666666,0.06,5609,1142,6,30,1.0
,0.069,0.07200000000000001,,,5610,966,14,49,1.632
,0.229,,0.34600000000000003,,5611,1149,6,7,2.6
0.105,,0.179,,0.31,5612,1149,6,7,2.6
,0.193,,,0.224,5613,1149,6,7,2.6
,0.185,,0.21166666666666667,0.201,5614,1149,6,7,2.6
,0.017,,0.020499999999999997,0.016,5615,2678,10,35,1.5
,0.111,,,0.068,5616,1471,21,30,1.9
,0.116,0.10400000000000001,,,5617,1945,14,17,5.4
,0.0,,0.0,,5618,1193,6,7,2.6
0.0,,0.0,,0.0,5619,1193,6,7,2.6
,0.0,,,0.0,5620,1193,6,7,2.6
,0.0,,0.0,0.0,5621,1193,6,7,2.6
,0.038,0.04,,,5622,1209,14,57,0.36
,0.098,,0.132,,5623,1111,6,7,2.6
0.053,,0.068,,0.127,5624,1111,6,7,2.6
,0.101,,,0.092,5625,1111,6,7,2.6
,0.094,,0.09966666666666668,0.091,5626,1111,6,7,2.6
,0.011,,0.012,,5627,1156,6,7,2.6
0.005,,0.007,,0.011,5628,1156,6,7,2.6
,0.006,,,0.008,5629,1156,6,7,2.6
,0.007,,0.008,0.007,5630,1156,6,7,2.6
,0.23600000000000002,,0.148,,5631,1658,6,30,1.7
0.09,,0.122,,0.116,5632,1658,6,30,1.7
,0.148,,,0.088,5633,1658,6,30,1.7
,0.145,,0.077,0.065,5634,1658,6,30,1.7
,0.186,,0.14,,5635,1940,6,39,3.2
0.039,,0.10300000000000001,,0.107,5636,1940,6,39,3.2
,0.128,,,0.092,5637,1940,6,39,3.2
,0.115,,0.074,0.067,5638,1940,6,39,3.2
,0.186,,0.162,,5639,1858,6,39,2.9
0.076,,0.115,,0.113,5640,1858,6,39,2.9
,0.11800000000000001,,,0.07,5641,1858,6,39,2.9
,0.11900000000000001,,0.07133333333333335,0.053,5642,1858,6,39,2.9
,0.105,0.08700000000000001,,,5647,1579,14,17,6.019
,0.315,,0.147,,5648,1450,21,30,1.8
0.217,,0.136,,0.138,5649,1450,21,30,1.8
,0.151,,,0.10200000000000001,5650,1450,21,30,1.8
,0.14300000000000002,,0.09300000000000001,0.091,5651,1450,21,30,1.8
,0.009000000000000001,,0.016,,5652,1140,6,7,2.6
0.005,,0.008,,0.017,5653,1140,6,7,2.6
,0.006,,,0.011,5654,1140,6,7,2.6
,0.009000000000000001,,0.011000000000000001,0.01,5655,1140,6,7,2.6
,0.023,0.018000000000000002,,,5656,1294,14,33,3.2
,0.125,,0.10600000000000001,0.106,5657,2376,10,10,1.442
,0.082,,,0.054,5658,1281,6,30,1.0
,0.004,,0.009000000000000001,,5663,1125,6,7,2.6
0.003,,0.003,,0.009000000000000001,5664,1125,6,7,2.6
,0.004,,,0.006,5665,1125,6,7,2.6
,0.004,,0.007666666666666666,0.007,5666,1125,6,7,2.6
,0.127,0.11800000000000001,,,5667,1861,14,17,5.1
,,,0.16,,5668,1884,6,39,4.127
0.03,,0.114,,0.11800000000000001,5669,1884,6,39,4.127
,0.154,,,0.10200000000000001,5670,1884,6,39,4.127
,0.134,,0.08133333333333333,0.074,5671,1884,6,39,4.127
,0.032,0.043000000000000003,,,5672,847,24,56,1.616
,0.036000000000000004,,0.054,,5677,1098,6,6,2.6
0.017,,0.027,,0.041,5678,1098,6,6,2.6
,0.017,,,0.025,5679,1098,6,6,2.6
,0.024,,0.030666666666666665,0.027,5680,1098,6,6,2.6
,0.051000000000000004,0.052000000000000005,,,5686,1230,14,57,1.141
,0.147,0.098,,,5697,1317,14,33,6.0
,0.054,0.049,,,5698,1296,14,33,6.0
,0.031,0.026000000000000002,,,5700,998,14,49,1.5
,,,,,5701,1264,14,33,3.3
,0.004,,0.005,,5702,1255,6,7,3.2
0.002,,0.003,,0.005,5703,1255,6,7,3.2
,0.003,,,0.003,5704,1255,6,7,3.2
,0.002,,0.0030000000000000005,0.003,5705,1255,6,7,3.2
,0.07,0.073,,,5706,1233,14,33,4.2
,0.041,,,0.029,5707,1326,6,6,1.0
,0.037,0.04,,,5712,1108,14,57,0.611
,0.088,0.078,,,5717,1188,14,33,4.232
,0.188,,0.11900000000000001,,5718,1905,6,36,3.2
0.029,,0.094,,0.093,5719,1905,6,36,3.2
,0.11900000000000001,,,0.083,5720,1905,6,36,3.2
,0.10300000000000001,,0.06633333333333334,0.062,5721,1905,6,36,3.2
,0.05,,0.046,,5722,1149,6,7,2.6
0.028,,0.029,,0.038,5723,1149,6,7,2.6
,0.031,,,0.028,5724,1149,6,7,2.6
,0.03,,0.030666666666666665,0.031,5725,1149,6,7,2.6
,0.024,,0.062,,5730,1162,6,7,4.2
0.02,,0.021,,0.067,5731,1162,6,7,4.2
,0.021,,,0.038,5732,1162,6,7,4.2
,0.023,,0.04800000000000001,0.044,5733,1162,6,7,4.2
