,ndvi_4_month,ndvi_5_month,ndvi_6_month,ndvi_7_month,ndvi_8_month,elevation_contour,class,soil_name_Аллювиальные луговые тугайных лесов и кустарников,soil_name_Горно-долинные каштановые и темно-каштановые,"soil_name_Горно-долинные светло-каштановые, местами в сочетании с лугово-светло-каштановыми слабозасоленными",soil_name_Горные светло-каштановые,soil_name_Комплекс лугово-сероземных и сероземно-луговых солончаковатых (25-30%) и солонцеватых (25-30%),"soil_name_Комплекс сероземно-луговых и луговых (сазовых) солончаковатых (15-30%) и солонцеватых (15-30%), местами вторично засоленных",soil_name_Лугово-сероземные в сочетании с сероземами северными (малокарбонатными) обыкновенными,soil_name_Луговые и лугово-болотные,"soil_name_Сероземно-луговые, местами солончаковатые",soil_name_Сероземы северные (малокарбонатные) обыкновенные,soil_name_Сероземы северные (малокарбонатные) светлые вторично засоленные и заболоченные,"soil_name_Сероземы северные (малокарбонатные) светлые, местами слабо- и среднесолончаковатые",district_name_Chui district,district_name_Kemin district,district_name_Moskva district,district_name_Panfilov district,district_name_Sokuluk district,district_name_Yssyk-Ata district,district_name_Zhayil district
746,-0.01225,0.011749999999999997,0.14175000000000001,0.35,0.40149999999999997,671,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
748,-0.012750000000000001,0.016999999999999998,0.1015,0.179,0.108,671,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
749,0.20800000000000002,0.263,0.075,0.19,0.03525,672,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
751,-0.0012500000000000011,0.092,0.11225000000000002,0.058,0.06325,672,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
752,-0.0005000000000000004,0.11075000000000002,0.13875,0.1085,0.06625,678,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
754,-0.010750000000000001,0.010249999999999999,0.060250000000000005,0.0695,0.09825,678,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
755,-0.007999999999999997,-0.0014999999999999944,0.017999999999999995,0.1025,0.10875,678,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
757,-0.0025000000000000022,0.005750000000000002,0.035500000000000004,0.08,0.1525,678,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
758,0.010249999999999995,0.25675000000000003,0.13899999999999998,0.010500000000000002,0.023499999999999993,687,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
760,-0.015500000000000003,0.15575,0.10675,0.005999999999999998,-0.01775,687,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
761,0.23400000000000004,0.23475000000000001,0.175,0.07975,0.021500000000000002,687,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
763,0.04625,0.1055,0.1,0.04575,0.0020000000000000018,687,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
764,0.42125,0.46950000000000003,0.31825,0.018750000000000003,0.0545,701,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
766,0.01975,0.23425,0.24174999999999996,0.11950000000000001,-0.00399999999999999,701,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
767,-0.0017499999999999946,0.025750000000000002,0.07300000000000001,0.25575000000000003,0.227375,704,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
768,0.14175,0.180375,0.160375,-0.01925,-0.020499999999999997,704,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
769,0.0115,0.019999999999999997,0.14875000000000002,0.2415,0.2545,704,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
770,0.01075,0.06225,0.06787499999999999,0.17325000000000002,0.210125,713,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
771,0.0115,0.09025,0.168,-0.015625000000000003,-0.01525,713,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
772,0.014750000000000003,0.15775,0.168625,0.03125000000000001,-0.0037500000000000033,713,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
773,-0.004000000000000001,0.004,0.0095,0.027,0.028500000000000004,734,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
774,-0.0018750000000000004,0.009250000000000001,0.016749999999999998,0.021,0.02425,734,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
775,-0.001375,0.006500000000000001,0.006374999999999999,0.008749999999999999,0.029750000000000002,734,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
776,-0.0395,-0.020999999999999998,-0.023999999999999997,0.07125,0.20875000000000002,820,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
777,-0.034875,-0.009250000000000001,0.068125,0.033,0.035750000000000004,820,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
778,-0.02425,0.004750000000000001,0.025750000000000002,0.08225,0.14475,820,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
780,-0.015999999999999997,0.0205,0.0305,0.06575,0.3185,886,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
783,-0.041,0.007249999999999998,-0.010749999999999996,0.04150000000000001,0.23250000000000004,833,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
786,-0.008499999999999999,0.006,0.042749999999999996,0.0,-0.0010000000000000009,823,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
789,-0.014,0.006999999999999998,0.11175,0.06825,-0.006000000000000002,820,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
792,-0.02675,0.0007500000000000007,0.04825,0.08075000000000002,0.005000000000000001,868,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
795,-0.0007499999999999998,0.00875,0.035750000000000004,0.010000000000000002,0.048,763,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
798,0.0695,0.04525,0.10099999999999999,0.10450000000000001,0.07675,770,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
801,0.008749999999999994,0.05025,0.30600000000000005,0.209,0.28525,785,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
804,-0.0012500000000000007,0.0045,0.009,0.011000000000000001,0.02475,867,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
806,-0.0009999999999999992,0.00475,0.01025,0.002,0.0022500000000000007,879,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
809,-0.0022499999999999994,0.00225,0.00575,0.01125,0.02325,868,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
812,-0.011250000000000003,0.01225,-0.00575,0.0077499999999999965,0.033499999999999995,892,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
815,-0.024499999999999994,0.0475,0.30174999999999996,0.045249999999999985,0.23324999999999999,907,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
818,-0.0115,0.016249999999999997,0.02,0.058499999999999996,0.128,937,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
821,-0.0032500000000000003,0.005750000000000001,0.003999999999999999,0.018000000000000002,0.039,951,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
824,-0.0004999999999999987,0.010750000000000001,0.043500000000000004,0.009000000000000001,0.022,1014,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
827,0.07975000000000002,0.0475,0.03925,0.0795,0.08300000000000002,1030,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
830,-0.002999999999999999,0.009000000000000001,0.0155,0.0245,0.03975,940,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
833,0.0,0.009250000000000001,0.0345,0.004999999999999999,0.0034999999999999996,1046,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
836,-0.005750000000000001,0.01225,0.02325,0.039,0.08375,1094,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
839,-0.002749999999999999,0.004749999999999999,0.0095,0.013750000000000002,0.0205,1094,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
842,-0.0034999999999999996,0.009,0.039,0.013499999999999998,0.024,1110,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
845,-0.016000000000000004,0.032249999999999994,0.02925,0.03075,0.07,1078,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
848,-0.006749999999999999,0.017,0.033749999999999995,0.054,0.11200000000000002,940,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
851,-0.002000000000000001,0.01325,0.0205,0.007000000000000001,0.04075,1219,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
854,-0.035250000000000004,0.01725,0.10375000000000001,0.15275,0.23249999999999998,914,6,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
857,-0.0515,0.00825,0.18650000000000003,0.20975000000000002,0.35450000000000004,891,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
860,-0.05,0.005250000000000001,0.09425,0.10775000000000001,0.42525,937,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
863,-0.041999999999999996,0.013,0.091,0.1615,0.34,928,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
866,-0.01825,0.009500000000000001,0.03475,0.04025,0.12425,1120,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
869,-0.019250000000000003,0.013,0.045499999999999985,0.08425,0.22125,1078,6,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
872,-0.03425,0.01625,0.03275000000000001,0.08125,0.20550000000000002,1115,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
875,-0.00625,0.00975,0.037750000000000006,0.0052499999999999995,-0.0022499999999999994,1130,3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
878,-0.008000000000000002,0.02325,0.09925,0.0095,-0.008749999999999999,1107,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
881,0.0905,0.08700000000000001,0.06149999999999999,0.036000000000000004,0.21275000000000002,1147,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
884,-0.0175,0.019749999999999997,0.07625,0.08725000000000001,0.18425000000000002,925,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
887,-0.0235,0.016,0.08149999999999999,0.13825,0.2565,965,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
890,-0.025750000000000002,0.018,0.019499999999999997,0.12875000000000003,0.21999999999999997,979,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
893,0.005500000000000002,0.012,0.052000000000000005,0.0205,0.059250000000000004,977,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
896,-0.014750000000000003,0.01275,0.028750000000000005,0.09125,0.20125,982,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
899,0.007750000000000001,0.010750000000000001,0.03275,0.009999999999999998,0.04825,982,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
902,0.002,0.0025000000000000005,0.007500000000000001,0.009500000000000001,0.020499999999999997,985,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
905,0.01175,0.0095,0.03375,0.01175,0.043,985,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
908,-0.010000000000000002,0.06825,0.006749999999999999,-0.025000000000000005,-0.03375,1004,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
911,-0.003749999999999998,0.028,0.00425,-0.008000000000000002,-0.0145,1008,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
914,-0.0017499999999999998,0.035250000000000004,-0.009000000000000005,-0.01175,-0.0175,1008,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
917,-0.00625,0.01725,0.007499999999999998,-0.006750000000000001,-0.01025,1002,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
920,-0.007499999999999998,0.042,-0.0077499999999999965,-0.0165,-0.02,1002,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
923,-0.00775,0.059000000000000004,0.0010000000000000009,-0.019,-0.02525,1012,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
926,-0.0335,0.0265,0.03925000000000002,0.18949999999999997,0.4035,1001,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
929,0.034499999999999996,0.04125,0.1585,0.11700000000000002,0.23,1001,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
932,-0.0012500000000000002,0.0165,0.005750000000000002,-0.0055,-0.00725,1024,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
935,-0.001,0.001,0.00275,0.0072499999999999995,0.014750000000000001,1001,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
938,-0.0020000000000000005,0.0075,0.0055,-0.002,-0.00375,1024,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
941,-0.002,0.00575,0.0032499999999999994,-0.002,-0.003,1024,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
944,0.0012500000000000002,0.0105,0.016,0.001,-0.0032500000000000003,1024,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
947,-0.0005,0.007000000000000001,0.00275,-0.0017500000000000003,-0.00225,1024,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
950,-0.013750000000000005,0.06625,-0.007749999999999993,-0.0335,-0.04525,1071,4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
953,-0.011250000000000003,0.08725000000000001,0.18000000000000002,0.010249999999999999,-0.018500000000000003,1074,3,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
956,-0.016749999999999998,0.018000000000000002,0.029750000000000006,0.03375,0.12925,1073,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
959,-0.022500000000000006,0.03075,0.06175,0.11875000000000001,0.20149999999999998,1077,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
962,0.03125,0.03025,0.051250000000000004,0.023,0.029500000000000002,1077,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
965,-0.019250000000000003,0.03425,0.03875000000000001,0.078,0.21275,1077,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
968,0.023250000000000003,0.09725000000000002,0.09,0.0030000000000000027,-0.0295,1077,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
971,-0.018500000000000003,0.0525,0.15375000000000003,0.044000000000000004,0.06999999999999999,1083,2,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
974,0.03975,0.038000000000000006,0.032999999999999995,0.0665,0.11725000000000001,1085,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
977,0.056999999999999995,0.12400000000000001,0.48775,0.08549999999999999,0.3315,1539,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
980,-0.0012500000000000002,0.009,0.06375,0.043500000000000004,0.051000000000000004,1497,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
983,0.0007500000000000007,0.0095,0.024,0.021,0.060500000000000005,1527,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
986,-0.0007499999999999989,0.0185,0.056,0.043750000000000004,0.064,1544,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
989,-0.006749999999999999,0.01825,0.10925,0.04925,0.005500000000000001,1559,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
992,-0.0052499999999999995,0.01225,0.10700000000000001,0.07,0.018250000000000002,1571,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
994,0.00875,0.03325,0.11400000000000002,0.035250000000000004,0.045500000000000006,1563,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
